ID,satisfaction_level,last_evaluation,number_project,average_montly_hours,time_spend_company,Work_accident,left,promotion_last_5years,Department,salary,Sex,Education,Old_Jobs
429,0.37,0.45,2,126,3,0,1,0,support,medium,,4,3
430,0.41,0.52,2,127,3,1,1,0,support,low,,4,3
431,0.89,0.65,5,195,6,0,1,0,support,low,,4,3
432,0.41,0.57,2,160,3,0,1,0,support,low,,4,3
433,0.44,0.51,2,150,3,0,1,0,support,low,,4,3
434,0.87,0.84,4,264,6,0,1,0,support,low,,4,3
435,0.1,0.84,6,309,4,0,1,0,support,low,,4,3
436,0.41,0.47,2,135,3,0,1,0,support,low,,4,3
437,0.11,0.85,6,261,4,0,1,0,support,low,,4,3
438,0.43,0.53,2,160,3,0,1,0,support,low,,4,3
439,0.77,0.9,4,237,5,0,1,0,support,low,,4,3
440,0.41,0.52,2,136,3,0,1,0,technical,low,,4,3
441,0.41,0.48,2,139,3,0,1,0,technical,low,,4,3
442,0.36,0.78,2,151,4,0,1,0,technical,low,,4,3
443,0.77,1,5,229,5,0,1,0,management,low,,4,3
444,0.81,0.98,5,245,5,0,1,0,IT,low,,4,3
445,0.39,0.54,2,127,3,0,1,0,IT,low,,4,3
446,0.09,0.94,6,283,5,0,1,0,IT,low,,4,3
447,0.44,0.46,2,143,3,0,1,0,IT,low,,4,3
448,0.1,0.84,5,298,4,0,1,0,IT,low,,4,3
449,0.36,0.48,2,159,3,0,1,0,product_mng,low,,4,3
450,0.81,0.92,5,239,5,0,1,0,product_mng,low,,4,3
451,0.81,0.9,4,226,5,0,1,0,product_mng,medium,,4,3
452,0.85,0.98,5,248,5,0,1,0,product_mng,medium,,4,3
453,0.1,0.87,6,286,4,0,1,0,IT,medium,,4,3
454,0.37,0.54,2,145,3,0,1,0,RandD,medium,,4,3
455,0.09,0.97,7,254,4,1,1,0,RandD,medium,,4,3
456,0.44,0.53,2,127,3,0,1,0,RandD,medium,,4,3
457,0.86,0.93,5,223,5,0,1,0,RandD,medium,,4,3
458,0.77,1,4,255,5,0,1,0,RandD,medium,,4,3
459,0.41,0.48,2,136,3,0,1,0,marketing,medium,,4,3
460,0.4,0.48,2,137,3,0,1,0,sales,medium,,4,3
461,0.43,0.49,2,135,3,0,1,0,accounting,medium,,4,3
462,0.43,0.5,2,137,3,0,1,0,support,medium,,4,3
463,0.8,0.53,3,255,5,0,1,0,technical,high,,4,3
464,0.8,0.85,4,273,5,0,1,0,management,low,,4,3
465,0.82,0.98,5,234,5,0,1,0,marketing,medium,,4,3
466,0.37,0.54,2,152,3,0,1,0,marketing,medium,,4,3
467,0.37,0.48,2,134,3,0,1,0,marketing,medium,,4,3
468,0.09,0.95,6,292,4,0,1,0,sales,medium,,4,3
469,0.9,0.92,5,245,5,0,1,0,sales,low,,4,3
470,0.41,0.52,2,159,3,0,1,0,sales,low,,4,3
471,0.1,0.85,6,260,4,0,1,0,sales,low,,4,3
472,0.44,0.53,2,149,3,0,1,0,sales,low,,4,3
473,0.89,0.85,5,266,5,0,1,0,sales,low,,4,3
474,0.42,0.56,2,149,3,0,1,0,sales,low,,4,3
475,0.87,1,5,242,5,0,1,0,sales,low,,4,3
476,0.45,0.57,2,134,3,0,1,0,sales,low,,4,3
477,0.11,0.87,5,271,4,0,1,0,sales,low,,4,3
478,0.09,0.79,6,275,4,0,1,0,sales,low,,4,3
479,0.76,0.83,5,227,5,0,1,0,sales,low,,4,3
480,0.11,0.96,7,277,5,0,1,0,sales,low,,4,3
481,0.37,0.49,2,151,3,0,1,0,sales,low,,4,3
482,0.1,0.79,6,274,4,0,1,0,sales,low,,4,3
483,0.77,0.87,4,242,6,0,1,0,sales,low,,4,3
484,0.42,0.54,2,143,3,1,1,0,sales,low,,4,3
485,0.38,0.52,2,145,3,0,1,0,sales,low,,4,3
486,0.32,0.95,5,172,2,0,1,0,sales,low,,4,3
487,0.38,0.49,2,135,3,0,1,0,accounting,low,,4,3
488,0.19,1,4,192,4,0,1,0,accounting,low,,4,3
489,0.1,0.83,7,276,4,0,1,0,accounting,low,,4,3
490,0.76,0.88,4,206,4,0,1,0,hr,medium,,4,3
491,0.53,0.56,4,281,6,0,1,0,hr,medium,,4,3
492,0.39,0.51,2,151,3,0,1,0,hr,medium,,4,3
493,0.11,0.83,6,244,4,0,1,0,hr,medium,,4,3
494,0.1,0.94,6,309,4,0,1,0,technical,medium,,4,3
495,0.84,1,5,218,5,0,1,0,technical,medium,,4,3
496,0.82,0.99,4,263,6,0,1,0,technical,medium,,4,3
497,0.1,0.82,6,244,4,0,1,0,technical,medium,,4,3
498,0.59,0.49,7,263,4,0,1,0,technical,medium,,4,3
499,0.44,0.48,2,143,3,0,1,0,technical,medium,,4,3
500,0.89,0.95,2,181,5,0,1,0,technical,medium,,4,3
501,0.91,0.84,5,265,5,0,1,0,technical,medium,,4,3
502,0.66,0.57,5,161,5,0,1,0,technical,high,,4,3
503,0.11,0.87,7,282,5,0,1,0,technical,low,,4,3
504,0.43,0.51,2,155,3,0,1,0,technical,medium,,4,3
505,0.78,0.83,4,217,6,0,1,0,support,medium,,4,3
506,0.11,0.97,6,289,5,0,1,0,support,medium,,4,3
507,0.83,0.98,4,259,5,0,1,0,support,medium,,4,3
508,0.39,0.54,2,158,3,0,1,0,support,low,,4,3
509,0.38,0.55,2,158,3,0,1,0,support,low,,4,3
510,0.37,0.57,2,155,3,0,1,0,support,low,,4,3
511,0.44,0.48,2,146,3,0,1,0,support,low,,4,3
512,0.53,0.85,2,164,5,0,1,0,support,low,,4,3
513,0.09,0.96,6,259,4,0,1,0,support,low,,4,3
514,0.11,0.89,6,293,4,0,1,0,support,low,,4,3
515,0.83,0.96,5,275,5,0,1,0,support,low,,4,3
516,0.88,1,5,219,6,1,1,0,technical,low,,4,3
517,0.1,0.89,6,247,4,0,1,0,technical,low,,4,3
518,0.09,0.86,7,309,4,0,1,0,technical,low,,4,3
519,0.44,0.54,2,151,3,0,1,0,management,low,,4,3
520,0.39,0.51,2,129,3,0,1,0,IT,low,,4,3
521,0.87,0.94,4,274,5,0,1,0,IT,low,,4,3
522,0.74,0.99,4,233,5,0,1,0,IT,low,,4,3
523,0.1,0.95,7,289,4,0,1,0,IT,low,,4,3
524,0.74,0.82,4,239,6,0,1,0,IT,low,,4,3
525,0.75,0.99,5,221,5,0,1,0,product_mng,low,,4,3
526,0.41,0.56,2,150,3,0,1,0,product_mng,low,,4,3
527,0.41,0.45,2,144,3,1,1,0,product_mng,low,,4,3
528,0.09,0.9,7,289,4,0,1,0,product_mng,low,,4,3
529,0.09,0.8,6,301,5,0,1,0,IT,medium,,4,3
530,0.39,0.57,2,145,3,0,1,0,accounting,medium,,4,3
531,0.4,0.56,2,137,3,0,1,0,accounting,medium,,4,3
532,0.37,0.54,2,131,3,1,1,0,hr,medium,,4,3
533,0.1,0.84,6,246,4,0,1,0,hr,medium,,4,3
534,0.43,0.51,2,136,3,0,1,0,hr,medium,,4,3
535,0.75,0.85,5,240,6,1,1,0,marketing,medium,,4,3
536,0.37,0.56,2,156,3,0,1,0,sales,medium,,4,3
537,0.11,0.85,6,305,4,0,1,0,accounting,medium,,4,3
538,0.45,0.45,2,154,3,1,1,0,support,medium,,4,3
539,0.87,1,5,261,5,1,1,0,technical,medium,,4,3
540,0.11,0.94,7,244,4,0,1,0,management,medium,,4,3
541,0.45,0.54,2,129,3,0,1,0,marketing,high,,4,3
542,0.81,0.87,4,254,5,0,1,0,marketing,low,,4,3
543,0.77,0.91,5,236,5,0,1,0,marketing,medium,,4,3
544,0.89,0.92,5,237,5,0,1,0,sales,medium,,4,3
545,0.43,0.49,2,135,3,0,1,0,sales,medium,,4,3
546,0.78,1,5,236,5,0,1,0,sales,medium,,4,3
547,0.37,0.47,2,149,3,0,1,0,sales,low,,4,3
548,0.37,0.5,2,141,3,0,1,0,sales,low,,4,3
549,0.85,0.82,4,270,5,0,1,0,sales,low,,4,3
550,0.41,0.47,2,138,3,0,1,0,sales,low,,4,3
551,0.11,0.96,6,298,4,0,1,0,sales,low,,4,3
552,0.75,0.99,5,254,5,0,1,0,sales,low,,4,3
553,0.82,0.85,5,248,5,0,1,0,sales,low,,4,3
554,0.79,1,5,257,6,0,1,0,sales,low,,4,3
555,0.43,0.53,2,150,3,0,1,0,sales,low,,4,3
556,0.1,0.9,7,281,4,0,1,0,sales,low,,4,3
557,0.46,0.48,2,141,3,1,1,0,sales,low,,4,3
558,0.43,0.57,2,157,3,0,1,0,sales,low,,4,3
559,0.43,0.55,2,136,3,0,1,0,sales,low,,4,3
560,0.11,0.8,7,296,4,0,1,0,sales,low,,4,3
561,0.09,0.86,6,279,4,0,1,0,sales,low,,4,3
562,0.37,0.53,2,131,3,0,1,0,sales,low,,4,3
563,0.4,0.57,2,160,3,0,1,0,accounting,low,,4,3
564,0.1,0.77,7,291,4,0,1,0,accounting,low,,4,3
565,0.41,0.53,2,157,3,0,1,0,accounting,low,,4,3
566,0.79,0.58,3,294,4,0,1,0,hr,low,,4,3
567,0.11,0.79,7,310,4,0,1,0,hr,low,,4,3
568,0.1,0.97,6,282,4,0,1,0,hr,medium,,4,3
569,0.44,0.51,2,134,3,0,1,0,hr,medium,,4,3
570,0.25,0.46,4,214,4,0,1,0,technical,medium,,4,3
571,0.44,0.52,2,137,3,0,1,0,technical,medium,,4,3
572,0.73,1,4,252,5,0,1,0,technical,medium,,4,3
573,0.75,0.97,5,243,6,0,1,0,technical,medium,,4,3
574,0.36,0.47,2,148,3,0,1,0,technical,medium,,4,3
575,0.37,0.49,2,151,3,0,1,0,technical,medium,,4,3
576,0.39,0.49,2,129,3,0,1,0,technical,medium,,4,3
577,0.48,0.78,2,198,2,0,1,0,technical,medium,,4,3
578,0.57,0.72,4,275,6,0,1,0,technical,medium,,4,3
579,0.9,0.96,5,243,5,0,1,0,technical,medium,,4,3
580,0.39,0.55,2,159,3,0,1,0,technical,high,,4,3
581,0.44,0.51,2,145,3,0,1,0,support,low,,4,3
582,0.81,0.88,5,242,5,0,1,0,support,medium,,4,3
583,0.74,0.87,5,242,5,0,1,0,support,medium,,4,3
584,0.44,0.56,2,145,3,0,1,0,support,medium,,4,3
585,0.41,0.56,2,154,3,0,1,1,support,medium,,4,3
586,0.4,0.51,2,139,3,0,1,0,support,low,,4,3
587,0.46,0.57,2,152,3,0,1,0,support,low,,4,3
588,0.8,0.83,2,211,3,0,1,0,support,low,,4,3
589,0.87,0.9,5,258,5,0,1,0,support,low,,4,3
590,0.39,0.54,2,155,3,0,1,0,support,low,,4,3
591,0.38,0.55,2,148,3,0,1,0,support,low,,4,3
592,0.66,0.67,2,255,3,0,1,0,technical,low,,4,3
593,0.1,0.8,6,264,4,0,1,0,technical,low,,4,3
594,0.37,0.54,2,132,3,0,1,0,technical,low,,4,3
595,0.1,0.77,6,255,4,0,1,0,management,low,,4,3
596,0.09,0.87,5,263,4,0,1,0,IT,low,,4,3
597,0.86,0.84,5,222,5,0,1,0,IT,low,,4,3
598,0.11,0.9,6,263,4,0,1,0,IT,low,,4,3
599,0.37,0.46,2,157,3,0,1,0,IT,low,,4,3
600,0.11,0.92,7,307,4,0,1,0,IT,low,,4,3
601,0.77,0.98,5,259,6,0,1,0,product_mng,low,,4,3
602,0.84,0.94,5,222,6,0,1,0,product_mng,low,,4,3
603,0.1,0.84,7,250,4,0,1,0,product_mng,low,,4,3
604,0.83,0.9,5,245,5,0,1,0,product_mng,low,,4,3
605,0.11,0.79,6,292,4,0,1,0,IT,low,,4,3
606,0.86,0.92,5,252,5,0,1,0,RandD,low,,4,3
607,0.38,0.56,2,161,3,0,1,0,RandD,medium,,4,3
608,0.11,0.88,5,250,4,0,1,0,RandD,medium,,4,3
609,0.45,0.49,2,134,3,0,1,0,RandD,medium,,4,3
610,0.1,0.85,7,279,4,0,1,0,RandD,medium,,4,3
611,0.09,0.95,7,256,4,0,1,0,marketing,medium,,4,3
612,0.39,0.53,2,127,3,0,1,0,sales,medium,,4,3
613,0.37,0.47,2,138,3,1,1,0,accounting,medium,,4,3
614,0.81,0.97,5,243,5,0,1,0,support,medium,,4,3
615,0.09,0.9,7,296,4,0,1,0,technical,medium,,4,3
616,0.1,0.88,7,267,4,0,1,0,management,medium,,4,3
617,0.39,0.49,2,144,3,0,1,0,marketing,medium,,4,3
618,0.83,0.95,4,251,5,0,1,0,marketing,medium,,4,3
619,0.45,0.57,2,148,3,0,1,0,marketing,high,,4,3
620,0.43,0.51,2,141,3,0,1,0,sales,low,,4,3
621,0.8,0.75,3,268,2,0,1,0,sales,medium,,4,3
622,0.1,0.86,6,247,4,0,1,0,sales,medium,,4,3
623,0.1,0.55,2,247,4,0,1,0,sales,medium,,4,3
624,0.36,0.52,2,146,3,0,1,0,sales,medium,,4,3
625,0.38,0.5,2,140,3,0,1,0,sales,low,,4,3
626,0.78,0.98,5,263,6,0,1,0,sales,low,,4,3
627,0.44,0.49,2,145,3,0,1,0,sales,low,,4,3
628,0.41,0.46,2,156,3,1,1,0,sales,low,,4,3
629,0.72,0.85,5,244,6,0,1,0,sales,low,,4,3
630,0.46,0.54,2,144,3,0,1,0,sales,low,,4,3
631,0.1,0.9,7,286,4,0,1,0,sales,low,,4,3
632,0.34,0.67,4,141,2,0,1,0,sales,low,,4,3
633,0.11,0.89,6,260,5,0,1,0,sales,low,,4,3
634,0.38,0.56,2,154,3,0,1,0,sales,low,,4,3
635,0.82,0.92,5,225,5,0,1,0,sales,low,,4,3
636,0.39,0.57,2,127,3,0,1,0,sales,low,,4,3
637,0.44,0.53,2,140,3,0,1,0,sales,low,,4,3
638,0.43,0.52,2,147,3,0,1,0,sales,low,,4,3
639,0.84,0.83,4,227,5,0,1,0,accounting,low,,4,3
640,0.43,0.48,2,153,3,0,1,0,accounting,low,,4,3
641,0.37,0.52,2,128,3,0,1,0,accounting,low,,4,3
642,0.74,0.97,4,228,5,0,1,0,hr,low,,4,3
643,0.73,0.97,5,235,5,0,1,0,hr,low,,4,3
644,0.37,0.47,2,148,3,0,1,0,hr,low,,4,3
645,0.58,0.62,4,238,3,0,1,0,hr,low,,4,3
646,0.4,0.54,2,141,3,0,1,0,technical,medium,,4,3
647,0.51,0.83,5,249,4,0,1,0,technical,medium,,4,3
648,0.46,0.5,2,151,3,0,1,0,technical,medium,,4,3
649,0.45,0.54,2,129,3,0,1,0,technical,medium,,4,3
650,0.46,0.5,2,156,3,0,1,0,technical,medium,,4,3
651,0.39,0.45,2,134,3,0,1,0,technical,medium,,4,3
652,0.09,0.88,6,269,4,0,1,0,technical,medium,,4,3
653,0.09,0.77,6,290,4,0,1,0,technical,medium,,4,3
654,0.37,0.51,2,132,3,0,1,0,technical,medium,,4,3
655,0.1,0.89,7,308,4,0,1,0,technical,medium,,4,3
656,0.77,1,4,232,5,0,1,0,technical,medium,,4,3
657,0.79,0.86,5,235,5,0,1,0,support,medium,,4,3
658,0.43,0.55,2,130,3,0,1,0,support,high,,4,3
659,0.38,0.53,2,146,3,0,1,0,support,low,,4,3
660,0.77,0.91,5,221,6,0,1,0,support,medium,,4,3
661,0.44,0.5,2,130,3,0,1,0,support,medium,,4,3
662,0.39,0.46,2,136,3,0,1,0,support,medium,,4,3
663,0.78,0.89,5,274,6,0,1,0,support,medium,,4,3
664,0.1,0.79,6,256,5,0,1,0,support,low,,4,3
665,0.1,0.77,5,276,4,0,1,0,support,low,,4,3
666,0.75,0.85,5,267,5,0,1,0,support,low,,4,3
667,0.46,0.62,6,213,3,0,1,0,support,low,,4,3
668,0.91,0.97,4,274,6,0,1,0,technical,low,,4,3
669,0.1,0.92,6,258,4,0,1,0,technical,low,,4,3
670,0.72,0.6,3,153,5,0,1,0,technical,low,,4,3
671,0.11,0.95,6,245,4,0,1,0,management,low,,4,3
672,0.11,0.94,6,264,4,0,1,0,IT,low,,4,3
673,0.46,0.57,2,154,3,0,1,0,IT,low,,4,3
674,0.37,0.46,2,149,3,0,1,0,IT,low,,4,3
675,0.46,0.5,2,157,3,0,1,0,IT,low,,4,3
676,0.43,0.57,2,127,3,0,1,0,IT,low,,4,3
677,0.11,0.82,6,270,4,0,1,0,product_mng,low,,4,3
678,0.73,0.89,5,236,6,0,1,0,product_mng,low,,4,3
679,0.43,0.47,2,158,3,0,1,0,product_mng,low,,4,3
680,0.86,1,5,229,5,0,1,0,product_mng,low,,4,3
681,0.1,0.83,6,269,4,0,1,0,IT,low,,4,3
682,0.4,0.49,2,128,3,0,1,0,sales,low,,4,3
683,0.11,0.87,7,278,4,0,1,0,sales,low,,4,3
684,0.86,0.98,3,158,5,0,1,0,sales,low,,4,3
685,0.42,1,3,202,3,0,1,0,sales,medium,,4,3
686,0.79,0.84,4,240,5,0,1,0,sales,medium,,4,3
687,0.1,0.96,7,255,4,0,1,0,marketing,medium,,4,3
688,0.09,0.92,7,254,4,0,1,0,sales,medium,,4,3
689,0.09,0.82,6,257,4,0,1,0,accounting,medium,,4,3
690,0.87,1,4,228,5,0,1,0,support,medium,,4,3
691,0.36,0.49,2,145,3,0,1,0,technical,medium,,4,3
692,0.42,0.75,3,218,4,0,1,0,management,medium,,4,3
693,0.84,0.86,5,268,5,0,1,0,marketing,medium,,4,3
694,0.1,0.83,6,278,4,0,1,0,marketing,medium,,4,3
695,0.78,0.71,3,249,5,0,1,0,marketing,medium,,4,3
696,0.35,0.99,3,236,4,0,1,0,sales,medium,,4,3
697,0.1,0.81,7,291,4,0,1,0,sales,high,,4,3
698,0.11,0.8,6,306,4,0,1,0,sales,low,,4,3
699,0.43,0.48,2,135,3,0,1,0,sales,medium,,4,3
700,0.38,0.45,2,156,3,0,1,0,sales,medium,,4,3
701,0.46,0.54,2,143,3,0,1,0,sales,medium,,4,3
702,0.89,0.82,4,243,5,0,1,0,sales,medium,,4,3
703,0.45,0.5,2,147,3,0,1,0,sales,low,,4,3
704,0.44,0.53,2,159,3,0,1,0,sales,low,,4,3
705,0.74,0.54,5,216,3,0,1,0,sales,low,,4,3
706,0.45,0.54,2,152,3,0,1,0,sales,low,,4,3
707,0.79,0.93,4,226,5,0,1,0,sales,low,,4,3
708,0.79,0.91,5,271,5,0,1,0,sales,low,,4,3
709,0.11,0.87,6,255,4,0,1,0,sales,low,,4,3
710,0.42,0.48,2,140,3,0,1,0,sales,low,,4,3
711,0.64,0.9,6,252,2,0,1,0,sales,low,,4,3
712,0.4,0.55,2,159,3,0,1,0,sales,low,,4,3
713,0.84,0.98,5,270,5,0,1,0,sales,low,,4,3
714,0.73,0.92,5,232,5,0,1,0,sales,low,,4,3
715,0.4,0.51,2,144,3,0,1,0,accounting,low,,4,3
716,0.36,0.45,2,127,3,0,1,0,accounting,low,,4,3
717,0.43,0.47,2,131,3,0,1,0,accounting,low,,4,3
718,0.11,0.78,6,243,4,0,1,0,hr,low,,4,3
719,0.91,1,5,244,6,0,1,0,hr,low,,4,3
720,0.8,1,5,260,5,0,1,0,hr,low,,4,3
721,0.42,0.49,2,139,3,0,1,0,hr,low,,4,3
722,0.31,0.87,4,184,3,0,1,0,technical,low,,4,3
723,0.44,0.47,2,130,3,0,1,0,technical,low,,4,3
724,0.38,0.54,2,135,3,0,1,0,technical,medium,,4,3
725,0.45,0.56,2,146,3,0,1,0,technical,medium,,4,3
726,0.43,0.46,2,149,3,0,1,0,technical,medium,,4,3
727,0.45,0.46,2,153,3,1,1,0,technical,medium,,4,3
728,0.43,0.57,2,160,3,0,1,0,technical,medium,,4,3
729,0.43,0.49,2,160,3,0,1,0,technical,medium,,4,3
730,0.09,0.83,6,282,4,0,1,0,technical,medium,,4,3
731,0.43,0.47,2,128,3,0,1,0,technical,medium,,4,3
732,0.79,0.94,4,232,5,0,1,0,technical,medium,,4,3
733,0.85,0.58,3,226,2,0,1,0,support,medium,,4,3
734,0.38,0.45,2,129,3,0,1,0,support,medium,,4,3
735,0.11,0.92,7,255,4,0,1,0,support,medium,,4,3
736,0.83,0.99,5,258,5,0,1,0,support,high,,4,3
737,0.81,0.91,4,229,5,0,1,0,support,low,,4,3
738,0.42,0.56,2,143,3,0,1,0,support,medium,,4,3
739,0.11,0.87,6,257,4,0,1,0,support,medium,,4,3
740,0.11,0.85,7,275,4,0,1,0,support,medium,,4,3
741,0.1,0.89,7,291,4,0,1,0,support,medium,,4,3
742,0.5,0.54,5,153,4,0,1,0,support,low,,4,3
743,0.44,0.49,2,154,3,0,1,0,support,low,,4,3
744,0.11,0.9,6,301,4,0,1,0,technical,low,,4,3
745,0.39,0.52,2,134,3,0,1,0,technical,low,,4,3
746,0.11,0.78,6,245,4,0,1,0,technical,low,,4,3
747,0.36,0.5,2,132,3,0,1,0,management,low,,4,3
748,0.43,0.51,2,130,3,0,1,0,IT,low,,4,3
749,0.4,0.5,2,127,3,0,1,0,IT,low,,4,3
750,0.86,0.84,4,246,6,0,1,0,IT,low,,4,3
751,0.38,0.49,2,145,3,0,1,0,IT,low,,4,3
752,0.46,0.45,2,138,3,0,1,1,IT,low,,4,3
753,0.37,0.57,2,129,3,0,1,0,product_mng,low,,4,3
754,0.43,0.52,2,150,3,0,1,0,product_mng,low,,4,3
755,0.66,0.93,5,253,5,0,1,0,product_mng,low,,4,3
756,0.37,0.48,2,160,3,0,1,0,product_mng,low,,4,3
757,0.77,0.92,5,235,5,0,1,0,IT,low,,4,3
758,0.38,0.55,2,151,3,0,1,0,sales,low,,4,3
759,0.39,0.54,2,127,3,0,1,0,sales,low,,4,3
760,0.41,0.55,2,151,3,0,1,0,sales,low,,4,3
761,0.1,0.9,7,290,4,0,1,0,sales,low,,4,3
762,0.09,0.93,6,249,4,0,1,0,sales,low,,4,3
763,0.41,0.47,2,131,3,0,1,0,marketing,medium,,4,3
764,0.39,0.46,2,159,3,0,1,0,sales,medium,,4,3
765,0.83,0.99,4,223,5,0,1,0,accounting,medium,,4,3
766,0.09,0.87,3,214,2,0,1,0,support,medium,,4,3
767,0.75,0.81,5,227,5,0,1,0,technical,medium,,4,3
768,0.44,0.54,2,127,3,0,1,0,management,medium,,4,3
769,0.1,0.84,6,293,5,0,1,0,marketing,medium,,4,3
770,0.42,0.46,2,141,3,0,1,0,marketing,medium,,4,3
771,0.1,0.83,6,300,4,0,1,0,marketing,medium,,4,3
772,0.1,0.86,6,309,4,0,1,0,sales,medium,,4,3
773,0.31,0.77,4,149,3,0,1,0,sales,medium,,4,3
774,0.42,0.54,2,159,3,0,1,0,sales,medium,,4,3
775,0.38,0.5,2,152,3,0,1,0,sales,high,,4,3
776,0.39,0.57,2,158,3,0,1,0,sales,low,,4,3
777,0.1,0.97,6,254,5,0,1,0,sales,medium,,4,3
778,0.11,0.93,6,294,4,0,1,0,sales,medium,,4,3
779,0.1,0.92,7,269,4,0,1,0,sales,medium,,4,3
780,0.11,0.9,7,247,4,0,1,0,sales,medium,,4,3
781,0.44,0.65,3,271,4,0,1,0,sales,low,,4,3
782,0.91,0.96,4,232,5,0,1,0,sales,low,,4,3
783,0.72,1,4,245,5,0,1,0,sales,low,,4,3
784,0.36,0.46,2,132,3,0,1,0,sales,low,,4,3
785,0.44,0.57,2,131,3,0,1,0,sales,low,,4,3
786,0.85,0.99,5,248,5,0,1,0,sales,low,,4,3
787,0.78,0.93,5,225,5,0,1,0,sales,low,,4,3
788,0.39,0.46,2,156,3,0,1,0,sales,low,,4,3
789,0.78,0.81,3,222,2,0,1,0,sales,low,,4,3
790,0.1,0.92,6,243,4,1,1,0,sales,low,,4,3
791,0.23,0.99,4,204,4,1,1,0,accounting,low,,4,3
792,0.11,0.87,6,301,4,0,1,0,accounting,low,,4,3
793,0.9,0.83,5,259,5,0,1,0,accounting,low,,4,3
794,0.91,0.89,4,247,5,0,1,0,hr,low,,4,3
795,0.11,0.79,7,295,4,0,1,0,hr,low,,4,3
796,0.43,0.54,2,150,3,0,1,0,hr,low,,4,3
797,0.45,0.49,2,151,3,0,1,0,hr,low,,4,3
798,0.11,0.91,5,291,4,0,1,0,technical,low,,4,3
799,0.11,0.93,6,253,4,1,1,0,technical,low,,4,3
800,0.43,0.5,2,161,3,0,1,0,technical,low,,4,3
801,0.91,0.97,4,251,6,0,1,0,technical,low,,4,3
802,0.43,0.55,2,153,3,0,1,0,technical,medium,,4,3
803,0.85,0.82,5,264,6,0,1,0,technical,medium,,4,3
804,0.1,0.77,6,310,4,0,1,0,technical,medium,,4,3
805,0.81,0.95,5,266,5,0,1,0,technical,medium,,4,3
806,0.36,0.62,4,237,2,0,1,0,technical,medium,,4,3
807,0.45,0.54,2,138,3,0,1,0,technical,medium,,4,3
808,0.86,1,5,227,5,0,1,0,technical,medium,,4,3
809,0.71,1,4,300,5,0,1,0,support,medium,,4,3
810,0.11,0.97,7,310,4,0,1,0,support,medium,,4,3
811,0.84,0.93,5,236,5,0,1,0,support,medium,,4,3
812,0.09,0.97,7,288,4,0,1,0,support,medium,,4,3
813,0.38,0.49,2,127,3,0,1,0,support,medium,,4,3
814,0.15,0.55,6,139,4,0,1,0,support,high,,4,3
815,0.1,0.92,7,253,4,1,1,0,support,low,,4,3
816,0.8,0.97,4,218,5,1,1,0,support,medium,,4,3
817,0.84,0.97,5,251,5,0,1,0,support,medium,,4,3
818,0.11,0.87,6,264,4,0,1,0,support,medium,,4,3
819,0.89,0.79,3,149,2,0,1,0,support,medium,,4,3
820,0.45,0.51,2,138,3,0,1,0,technical,low,,4,3
821,0.11,0.93,7,284,4,0,1,0,technical,low,,4,3
822,0.74,0.93,5,244,5,0,1,0,technical,low,,4,3
823,0.41,0.5,2,128,3,0,1,0,management,low,,4,3
824,0.44,0.53,2,154,3,0,1,0,IT,low,,4,3
825,0.37,0.56,2,138,3,0,1,0,IT,low,,4,3
826,0.11,0.86,6,308,4,0,1,0,IT,low,,4,3
827,0.1,0.93,6,269,4,0,1,0,IT,low,,4,3
828,0.7,0.74,6,136,3,0,1,0,IT,low,,4,3
829,0.59,1,2,160,5,0,1,0,product_mng,low,,4,3
830,0.38,0.53,2,138,3,0,1,0,product_mng,low,,4,3
831,0.72,0.95,4,220,5,0,1,0,product_mng,low,,4,3
832,0.73,1,5,274,5,0,1,0,product_mng,low,,4,3
833,0.39,0.48,2,161,3,0,1,0,IT,low,,4,3
834,0.89,0.82,5,224,6,0,1,0,RandD,low,,4,3
835,0.89,1,4,260,5,0,1,0,RandD,low,,4,3
836,0.11,0.78,6,300,4,1,1,0,RandD,low,,4,3
837,0.43,0.56,2,133,3,0,1,0,RandD,low,,4,3
838,0.09,0.93,6,308,4,0,1,0,RandD,low,,4,3
839,0.81,0.9,5,238,6,0,1,0,marketing,low,,4,3
840,0.37,0.53,2,126,3,0,1,0,sales,low,,4,3
841,0.36,0.56,2,138,3,0,1,0,accounting,medium,,4,3
842,0.11,0.85,6,299,4,0,1,0,support,medium,,4,3
843,0.1,0.85,6,254,4,0,1,0,technical,medium,,4,3
844,0.66,0.47,7,156,2,0,1,0,management,medium,,4,3
845,0.39,0.47,2,152,3,0,1,0,marketing,medium,,4,3
846,0.44,0.51,2,146,3,0,1,0,marketing,medium,,4,3
847,0.1,0.84,6,253,4,0,1,0,marketing,medium,,4,3
848,0.79,0.94,5,227,6,0,1,0,sales,medium,,4,3
849,0.1,0.81,6,301,4,1,1,0,sales,medium,,4,3
850,0.54,0.94,6,294,3,0,1,0,sales,medium,,4,3
851,0.37,0.47,2,151,3,0,1,0,sales,medium,,4,3
852,0.37,0.57,2,128,3,0,1,0,sales,medium,,4,3
853,0.82,0.89,5,217,5,0,1,0,sales,high,,4,3
854,0.45,0.52,2,160,3,0,1,0,sales,low,,4,3
855,0.79,0.9,5,263,5,0,1,0,sales,medium,,4,3
856,0.42,0.56,2,156,3,0,1,0,sales,medium,,4,3
857,0.1,0.85,6,273,4,0,1,0,sales,medium,,4,3
858,0.11,0.78,6,303,4,0,1,0,sales,medium,,4,3
